code,region,long_name,short_name,latitude,longitude
S01535,Lombardia,Montello Gorlago,Montello Gorlago,4.567.017,9.808.488
S01526,Lombardia,Pontida,Pontida,45.730.084,9.511.632
S01200,Lombardia,Porto Ceresio,Porto Ceresio,45.903.675,8.900.357
S01116,Lombardia,Porto Valtravaglia,Porto Valtrav.,45.958.219,8.674.141
S01824,Lombardia,Tavazzano,Tavazzano,4.532.629,9.402.748
S01030,Lombardia,Gallarate,Gallarate,45.659.828,8.798.243
S00276,Lombardia,Garlasco,Garlasco,45.198.948,8.926.829
S01917,Lombardia,Gazzo Pieve S. Giacomo,Gazzo Pieve S.G.,45.137.151,10.189.922
S01534,Lombardia,Albano S.Alessandro,Albano S.Aless.,45.682.744,9.768.027
S00033,Lombardia,Albonese,Albonese,45.297.785,8.714.601
S01436,Lombardia,S. Giacomo Di Teglio,S. Giacomo Di T.,46.159.722,10.027.405
S01849,Lombardia,S. Giovanni In Croce,S.Giov. In Croce,45.075.783,10.377.527
S01943,Lombardia,S.Giuletta,S.Giuletta,45.035.719,9.179.239
S01821,Lombardia,S. Giuliano Milanese,S. Giuliano Mil.,45.391.226,9.286.418
S01924,Lombardia,S.Michele In Bosco,S.Michele In B.,45.122.404,1.057.329
S05308,Lombardia,Poggio Rusco,Poggio Rusco,44.981.859,11.124.627
S01864,Lombardia,Belgioioso,Belgioioso,4.516.456,9.316.875
S01141,Lombardia,Besozzo,Besozzo,45.842.188,8.662.997
S01862,Lombardia,Motta S. Damiano,Motta S.Damiano,45.178.344,9.219.866
S00273,Lombardia,Nicorvo,Nicorvo,45.275.462,86.712
S01403,Lombardia,Novate-Mezzola,Novate-Mezzola,46.216.595,9.446.573
S01919,Lombardia,Piadena,Piadena,45.127.608,10.369.962
S01931,Lombardia,Pinarolo Po,Pinarolo Po,45.073.415,9.170.273
S01703,Lombardia,Pioltello Limito,Pioltello Lim.,45.486.019,9.329.319
S01865,Lombardia,Corteolona,Corteolona,45.159.701,9.375.477
S01491,Lombardia,Costa Masnaga,Costa Masnaga,4.576.343,9.285.231
S01605,Lombardia,Crema,Crema,45.366.864,9.694.209
S01408,Lombardia,Dervio,Dervio,46.077.709,930.596
S01320,Lombardia,Desio,Desio,45.620.112,9.218.495
S01411,Lombardia,Varenna Esino,Varenna Esino,46.015,9.286.405
S01205,Lombardia,Varese,Varese,45.816.201,8.833.089
S01523,Lombardia,Vercurago S.Girolamo,Vercurago S.Gir.,45.812.122,9.422.349
S01600,Lombardia,Verdello Dalmine,Verdello Dalmine,45.605.715,9.619.797
S01027,Lombardia,Vergiate,Vergiate,45.717.119,8.693.187
S01903,Lombardia,Verolanuova,Verolanuova,45.324.989,1.008.388
S01842,Lombardia,Viadana Bresciana,Viadana Bresc.,45.373.648,10.331.792
S01709,Lombardia,Vidalengo,Vidalengo,45.517.854,9.639.676
S01061,Lombardia,Vigevano,Vigevano,45.312.712,8.861.977
S01704,Lombardia,Vignate,Vignate,45.493.946,9.374.083
S01439,Lombardia,Villa Di Tirano,Villa Di Tirano,46.196.164,1.013.033
S01487,Lombardia,Villa Raverio,Villa Raverio,45.690.418,9.261.549
S01825,Lombardia,Lodi,Lodi,45.308.966,9.497.585
S02083,Lombardia,Lonato,Lonato,45.457.204,10.486.714
S01113,Lombardia,Luino,Luino,45.996.643,8.737.464
S01806,Lombardia,Lungavilla,Lungavilla,45.049.837,9.068.968
S01484,Lombardia,Macherio-Canonica,Macherio-C.,45.645.533,9.286.736
S01500,Lombardia,Macherio Sovico,Macherio Sovico,45.642.485,9.266.895
S01910,Lombardia,Maleo,Maleo,45.170.118,9.755.201
S01415,Lombardia,Mandello Del Lario,Mandello Del L.,45.915.208,9.322.061
S01902,Lombardia,Manerbio,Manerbio,45.357.212,10.132.348
S02336,Lombardia,Mantova,Mantova,45.158.746,10.783.165
S01921,Lombardia,Marcaria,Marcaria,45.124.518,10.533.651
S00406,Lombardia,Mede,Mede,45.095.009,8.742.594
S01822,Lombardia,Melegnano,Melegnano,45.356.321,9.319.271
S01705,Lombardia,Melzo,Melzo,45.502.191,9.420.653
S01454,Lombardia,Merone,Merone,45.781.374,9.243.772
S01640,Lombardia,Milano Certosa,Milano Certosa,45.507.019,9.133.863
S01326,Lombardia,Milano Greco Pirelli,Mi Greco Pirelli,4.551.272,9.214.456
S01701,Lombardia,Milano Lambrate,Milano Lambrate,45.484.933,9.237.333
S01645,Lombardia,Milano Porta Garibaldi,Mi P. Garibaldi,45.484.917,9.187.683
S01631,Lombardia,Mi.P.Genova,Mi P.Genova,45.453.379,9.169.303
S01633,Lombardia,Milano Porta Vittoria,Mi P.Ta Vittoria,45.459.579,921.813
S01630,Lombardia,Milano S. Cristoforo,Mi S.Cristoforo,45.442.404,9.130.258
S01064,Lombardia,Corsico,Corsico,45.434.688,9.105.156
S01401,Lombardia,S. Cassiano Valchiavenna,S. Cassiano V.,46.275.438,9.397.419
S00403,Lombardia,Sannazzaro,Sannazzaro,4.510.554,8.905.149
S01063,Lombardia,Gaggiano,Gaggiano,45.408.827,9.031.117
S00405,Lombardia,Lomello,Lomello,45.117.276,8.799.121
S01040,Lombardia,Magenta,Magenta,45.468.204,8.880.633
S01404,Lombardia,Verceia,Verceia,46.202.832,9.458.412
N00048,Lombardia,Malpensa Aeroporto T1,Malp At1,45.627.904,8.711.085
S01036,Lombardia,Vanzago Pogliano,Vanzago Pogliano,45.525.216,8.995.531
S01650,Lombardia,Milano Dateo,Milano Dateo,45.462.341,9.209.277
S01202,Lombardia,Bisuschio Viggiu,Bisuschio Viggiu,45.870.658,8.887.544
S01608,Lombardia,Arcene,Arcene,45.577.162,9.606.652
S01611,Lombardia,Levate,Levate,45.626.856,9.629.984
S01612,Lombardia,Stezzano,Stezzano,45.659.219,9.645.288
S01722,Lombardia,Pozzuolo Martesana,Poz.Mart,45.510.567,9.459.096
S01058,Lombardia,Pregnana Milanese,Pregnana,45.511.868,9.003.943
N00235,Lombardia,Edolo,Edolo,46.179.241,10.330.333
N00210,Lombardia,Iseo,Iseo,45.659.518,10.047.464
N00207,Lombardia,Bornato - Calino,Bornato-Calino,45.590.595,10.032.942
S01410,Lombardia,Regoledo,Regoledo,46.030.574,9.292.106
S01489,Lombardia,Renate-Veduggio,Renate-Veduggio,45.728.304,9.279.834
S00272,Lombardia,Robbio,Robbio,45.293.542,8.597.051
S01642,Lombardia,Milano Bovisa Fnm,Mi Bovisa Fnm,45.502.993,9.159.235
S01643,Lombardia,Milano Lancetti,Mi Lancetti,45.492.632,9.175.832
S01632,Lombardia,Milano Porta Romana,Mi P.Ta Romana,45.445.844,9.213.128
S01649,Lombardia,Milano Venezia,Mi Venezia,45.471.121,9.201.889
S01437,Lombardia,Tresenda-Aprica-Teglio,Tresenda-A.-T.,46.162.082,10.083.754
S01065,Lombardia,Trezzano S.N.,Trezzano S.N.,45.422.203,9.071.196
S01463,Lombardia,Valmadrera,Valmadrera,45.846.439,9.368.183
S01807,Lombardia,Voghera,Voghera,449.978,9.007.942
S00408,Lombardia,Sairano,Sairano,45.138.858,9.046.868
S01451,Lombardia,Cantu`,Cantu',45.752.316,9.130.321
S01486,Lombardia,Carate-Calo`,Carate-Calo',45.676.451,9.252.304
S01715,Lombardia,Segrate,Segrate,45.480.702,9.298.873
S01031,Lombardia,Busto Arsizio,Busto Arsizio,45.616.164,8.865.031
S01316,Lombardia,Camnago-Lentate,Camnago-Lentate,45.668.425,9.133.451
S01034,Lombardia,Canegrate,Canegrate,45.569.235,8.926.593
S01804,Lombardia,Cava Manara,Cava Manara,45.144.867,9.115.332
S01647,Lombardia,Mi P.Gar.Sott.,Mi P.Gar.Sott.,45.484.228,9.185.122
S01820,Lombardia,Milano Rogoredo,Milano Rogoredo,45.433.866,92.391
S01405,Lombardia,Dubino,Dubino,46.172.802,9.432.188
S01440,Lombardia,Tirano,Tirano,4.621.539,10.166.961
S01620,Lombardia,Paratico Sarnico,Paratico Sarnico,45.662.478,9.961.417
S01622,Lombardia,Capriolo,Capriolo,4.564.556,9.933.806
S01932,Lombardia,Barbianello,Barbianello,4.507.263,9.204.165
S01529,Lombardia,Bergamo,Bergamo,45.690.271,9.675.082
S01716,Lombardia,Ospitaletto Travagliato,Ospitaletto T.,45.546.042,10.074.363
S01428,Lombardia,S. Pietro Berbenno,S. Pietro B.,46.161.347,9.740.491
S01802,Lombardia,Villamaggiore,Villamaggiore,4.532.045,9.190.674
S00278,Lombardia,Villanova D`Ardenghi,Villanova D'Ard.,45.156.982,9.037.176
S01481,Lombardia,Villasanta,Villasanta,45.603.434,9.304.923
S01916,Lombardia,Villetta Malagnino,Villetta Malagn.,45.137.019,10.111.943
S01844,Lombardia,Visano,Visano,4.531.531,10.363.098
S01042,Lombardia,Vittuone Arluno,Vittuone Arluno,45.491.054,8.947.299
S00401,Lombardia,Zinasco Nuovo,Zinasco Nuovo,45.124.555,8.999.657
S01610,Lombardia,Madignano,Madignano,4.534.383,9.730.179
S01433,Lombardia,Poggiridenti-Tresivio-Piateda,Poggiridenti,46.166.888,993.382
S01912,Lombardia,Ponte D`Adda,Ponte D'Adda,45.184.352,9.790.737
S01434,Lombardia,Ponte In Valtellina,Ponte In Valt.,46.162.631,9.975.895
S02082,Lombardia,Ponte S.Marco - Calcinato,Ponte S.Marco,45.473.788,10.409.018
S01528,Lombardia,Ponte S.Pietro,Ponte S.Pietro,4.569.916,9.584.322
S04712,Liguria,Sori,Sori,44.369.795,9.106.006
S04506,Liguria,Taggia Arma,Taggia Arma,43.840.764,7.835.604
S04531,Liguria,Varazze,Varazze,44.356.842,8.566.682
S04501,Liguria,Ventimiglia,Ventimiglia,43.792.561,7.610.224
S06006,Liguria,Arcola,Arcola,44.118.651,9.914.649
S04481,Liguria,Airole,Airole,43.870.494,7.552.757
S04515,Liguria,Alassio,Alassio,44.007.889,817.112
S04516,Liguria,Albenga,Albenga,4.404.722,8.221.663
S04709,Liguria,Bogliasco,Bogliasco,44.379.207,9.066.042
S04503,Liguria,Bordighera,Bordighera,43.778.313,7.663.504
S04518,Liguria,Borghetto Santo Spirito,Borghetto S.S.,44.109.006,8.242.346
S04214,Liguria,Borgo Fornari Per Voltaggio,Borgo Fornari,44.588.379,8.938.295
S04215,Liguria,Busalla,Busalla,4.457.558,8.943.611
S04716,Liguria,Camogli San Fruttuoso,Camogli S.F.,44.348.166,9.156.743
S04105,Liguria,Campoligure Masone,Campoligure M.,44.530.909,8.700.878
S04724,Liguria,Cavi,Cavi,4.429.354,937.251
S04530,Liguria,Celle,Celle,4.434.246,8.542.626
S04517,Liguria,Ceriale,Ceriale,44.098.922,8.234.216
S04512,Liguria,Cervo San Bartolomeo,Cervo S.Bartol.,43.923.901,8.109.704
S04532,Liguria,Cogoleto,Cogoleto,44.389.762,8.643.906
S04734,Liguria,Corniglia,Corniglia,44.119.938,9.711.051
S04728,Liguria,Deiva Marina,Deiva Marina,44.217.306,9.519.022
S04522,Liguria,Finale Ligure Marina,Finale Ligure M.,44.169.116,834.033
S04729,Liguria,Framura,Framura,44.201.903,9.555.169
S04107,Liguria,Genova Acquasanta,Ge Acquasanta,44.458.757,8.773.197
S04218,Liguria,Genova Bolzaneto,Genova Bolzaneto,44.459.208,8.900.193
S04109,Liguria,Genova Borzoli,Genova Borzoli,44.434.704,8.866.648
S04108,Liguria,Genova Granara,Genova Granara,44.442.055,8.823.453
S04603,Liguria,Genova Marittima S. Limbania,Ge M. S.Limbania,44.412.808,8.911.098
S04707,Liguria,Genova Nervi,Genova Nervi,44.381.271,9.039.895
S04536,Liguria,Genova Pegli,Genova Pegli,44.426.236,8.816.767
S04700,Liguria,Genova P.Principe,Genova P.Princ.,44.417.784,89.207
S04217,Liguria,Genova Pontedecimo,Ge Pontedecimo,44.494.189,8.905.642
S04704,Liguria,Genova Quarto Dei Mille,Genova Quarto,44.388.607,899.597
S04219,Liguria,Genova Rivarolo,Genova Rivarolo,44.435.955,889.106
S04220,Liguria,Genova Sampierdarena,Ge Sampierdarena,44.413.102,8.887.271
S04703,Liguria,Genova Sturla,Genova Sturla,44.397.977,8.981.466
S04540,Liguria,Genova Vesima,Genova Vesima,44.416.176,8.714.099
S04534,Liguria,Genova Voltri,Genova Voltri,44.428.467,8.758.163
S04210,Liguria,Isola Del Cantone,Isola Del Cant.,44.646.589,8.957.578
S06000,Liguria,La Spezia Centrale,La Spezia C.Le,4.411.141,9.813.906
S04514,Liguria,Laigueglia,Laigueglia,43.981.283,8.158.685
S04723,Liguria,Lavagna,Lavagna,44.305.677,9.346.371
S04731,Liguria,Levanto,Levanto,44.174.167,9.616.018
S04519,Liguria,Loano,Loano,44.122.429,8.254.523
S04106,Liguria,Mele,Mele,44.472.797,8.733.953
S04212,Liguria,Mignanego,Mignanego,44.539.031,8.929.951
S04727,Liguria,Moneglia,Moneglia,44.242.449,9.486.957
S04732,Liguria,Monterosso,Monterosso,44.145.967,9.649.009
S04480,Liguria,Olivetta San Michele,Olivetta S.M.,43.878.345,7.535.066
S04216,Liguria,Piano Orizzontale Dei Giovi,Piano Orizzont.,44.530.912,89.192
S04209,Liguria,Pietrabissara,Pietrabissara,44.658.637,8.926.969
S04711,Liguria,Pieve Ligure,Pieve Ligure,44.372.644,9.090.975
S06170,Liguria,S. Stefano Di Magra,S.Stefano Magra,44.156.857,9.915.202
S04523,Liguria,Imperia,Imperia,4.388.051,8.019.182
S04110,Liguria,Genova Costa Di Sestri Ponente,Ge Costa Sestri,44.433.535,884.553
S04705,Liguria,Genova Quinto Al Mare,Genova Quinto,44.385.184,9.020.514
S04223,Liguria,Genova Via Di Francia,Ge Via Francia,44.411.126,890.192
S06008,Liguria,Bivio/Pc Arcola,Biv/Pc Arcola,44.074.771,10.015.803
S04521,Liguria,Borgio Verezzi,Borgio Verezzi,44.157.722,830.908
S04701,Liguria,Genova P. Principe Sotterranea,Genova P.P.Sott.,44.414.803,8.918.041
S00879,Liguria,Cairo Montenotte,Cairo Montenotte,44.394.747,8.278.786
S00745,Liguria,Cengio,Cengio,44.390.798,8.191.824
S04529,Liguria,Albisola,Albisola,4.433.469,8.512.092
S04800,Liguria,Savona Marittima,Savona Marittima,44.308.777,8.488.243
S04526,Liguria,Spotorno Noli,Spotorno Noli,44.226.528,8.410.932
S04502,Liguria,Vallecrosia,Vallecrosia,43.787.619,7.634.997
S04733,Liguria,Vernazza,Vernazza,44.134.963,9.684.804
S04721,Liguria,Zoagli,Zoagli,4.433.546,9.269.126
S04803,Liguria,Bragno,Bragno,44.371.679,8.304.473
S04538,Liguria,Genova Cornigliano,Ge Cornigliano,44.414.752,8.865.035
S04520,Liguria,Pietra Ligure,Pietra Ligure,44.145.345,8.277.403
S04718,Liguria,S. Margherita Ligure Portofino,S.Margherita,4.433.676,9.216.673
S04535,Liguria,Genova Pra,Genova Pra,44.426.874,8.785.356
S04537,Liguria,Genova Sestri Ponente,Genova Sestri P.,44.422.374,8.847.707
S04702,Liguria,Genova Brignole,Genova Brignole,44.407.213,8.947.553
S04710,Liguria,Pontetto,Pontetto,44.377.309,907.696
S04713,Liguria,Mulinetti,Mulinetti,44.362.614,9.129.499
S04722,Liguria,Chiavari,Chiavari,44.315.156,9.322.464
S04726,Liguria,Riva Trigoso,Riva Trigoso,4.426.391,9.429.277
S04730,Liguria,Bonassola,Bonassola,44.184.867,9.582.673
S04735,Liguria,Manarola,Manarola,44.109.904,9.727.401
S04804,Liguria,Ferrania,Ferrania,44.365.136,8.328.885
S04811,Liguria,Maschio,Maschio,44.326.605,8.436.686
S06171,Liguria,Vezzano Ligure,Vezzano Ligure,44.127.081,988.928
S06200,Liguria,Ponzano Magra,Ponzano Magra,44.136.227,9.934.115
S04222,Liguria,Genova S.Biagio,Genova S.Biagio,44.484.399,8.900.854
S00890,Liguria,Pont,Pont,45.420.436,760.442
S00877,Liguria,Dego,Dego,44.448.003,8.308.469
S00876,Liguria,Piana,Piana,44.486.383,8.308.796
S06044,Liguria,Ca` Di Boschetti,Ca'Di Boschetti,44.117.925,9.857.449
S00878,Liguria,Rocchetta Cairo,Rocchetta Cairo,44.427.477,8.295.356
S06004,Liguria,La Spezia Migliarina,La Spezia Migl.,44.123.391,984.028
S06002,Liguria,La Spezia Marittima,La Spezia Mar.,44.110.694,9.837.445
S06007,Liguria,Sarzana,Sarzana,44.108.865,9.960.657
S04810,Liguria,Altare,Altare,44.336.169,8.332.753
S04533,Liguria,Arenzano,Arenzano,44.403.089,8.678.322
S04482,Liguria,Bevera,Bevera,43.825.303,7.579.157
S04527,Liguria,Quiliano Vado,Quiliano Vado,44.279.933,8.435.562
S04720,Liguria,Rapallo,Rapallo,44.351.398,9.231.282
S04714,Liguria,Recco,Recco,44.361.215,9.146.788
S04736,Liguria,Riomaggiore,Riomaggiore,44.105.203,9.729.105
S04211,Liguria,Ronco Scr.,Ronco Scrivia,44.614.537,8.949.421
S04104,Liguria,Rossiglione,Rossiglione,44.566.955,8.668.051
S04805,Liguria,San Giuseppe Di Cairo,S.Giuseppe Di C.,44.370.096,828.864
S04505,Liguria,Sanremo,Sanremo,43.821.269,7.766.693
S04802,Liguria,Santuario,Santuario,4.434.607,8.435.756
S04801,Liguria,Savona,Savona,44.306.892,8.470.259
S04725,Liguria,Sestri Levante,Sestri Levante,4.427.626,9.397.651
S07403,Lazio,Greccio,Greccio,42.462.872,12.777.009
S08301,Lazio,Grotte S.Stefano,Grotte S.Stefano,4.251.512,12.169.372
S08858,Lazio,Isola Liri,Isola Liri,41.681.712,13.581.088
S08607,Lazio,Itri,Itri,41.271.328,13.545.549
S08321,Lazio,La Giustiniana,La Giustiniana,41.985.243,12.403.457
S08320,Lazio,La Storta,La Storta,42.001.748,12.381.254
S08733,Lazio,Lanuvio,Lanuvio,41.672.211,12.690.885
S08608,Lazio,Latina,Latina,41.538.372,12.945.888
S08504,Lazio,Bagni Di Tivoli,Bagni Di Tivoli,41.949.593,12.722.208
S08312,Lazio,Bassano Romano,Bassano Romano,42.212.444,12.152.302
S08502,Lazio,Salone,Salone,41.915.253,12.636.215
S08712,Lazio,Sassone,Sassone,41.783.777,12.625.832
S08609,Lazio,Sezze Romano,Sezze Romano,41.495.542,13.038.452
S08857,Lazio,Sora,Sora,41.716.618,13.618.601
S08212,Lazio,Stimigliano,Stimigliano,42.289.811,12.568.632
S08661,Lazio,Ferentino-Supino,Ferentino-Supino,416.564,13.246.971
S08411,Lazio,Fiumicino Aeroporto,Fiumicino Aerop.,41.793.673,12.251.728
S08640,Lazio,Formia-Gaeta,Formia-Gaeta,41.258.773,13.605.996
S08112,Lazio,Corchiano,Corchiano,42.361.351,12.341.846
S08510,Lazio,Castel Madama,Castel Madama,41.988.389,12.864.938
S07407,Lazio,Castel S.Angelo,Castel S.Angelo,42.379.666,13.017.612
S08732,Lazio,Cecchina,Cecchina,41.692.029,12.650.992
S08666,Lazio,Ceprano-Falvaterra,Ceprano-Falvater,41.523.962,13.523.481
S08021,Lazio,Ladispoli-Cerveteri,Ladispoli-Cervet,41.953.502,12.081.675
S08319,Lazio,Cesano Di Roma,Cesano,42.061.833,12.326.669
S08650,Lazio,Ciampino,Ciampino,41.804.442,12.599.546
S07406,Lazio,Cittaducale,Cittaducale,42.387.764,1.294.269
S08211,Lazio,Civita Castellana,Civita Castel.,42.346.593,12.453.821
S08010,Lazio,Civitavecchia,Civitavecchia,42.088.287,1.179.815
S08651,Lazio,Colle Mattia,Colle Mattia,41.832.756,12.728.329
S08221,Lazio,Collevecchio,Collevecchio,42.298.089,12.520.546
S08315,Lazio,Bracciano,Bracciano,42.103.667,12.173.023
S08735,Lazio,Cancelliera,Cancelliera,41.710.587,12.621.758
S07429,Lazio,Canetra,Canetra,42.391.578,13.029.159
S08672,Lazio,Capannelle,Capannelle,41.830.713,12.568.884
S08110,Lazio,Caprarola,Caprarola,42.303.815,12.258.238
S08730,Lazio,Casabianca,Casabianca,41.788.327,1.260.431
S08671,Lazio,Cassino,Cassino,41.484.306,13.832.125
S08114,Lazio,Castel Bagnolo Di Orte,Castel Bagnolo,42.400.183,12.400.781
S08715,Lazio,Acqua Acetosa,Acqua Acetosa,41.794.294,12.616.449
S08704,Lazio,Albano Laziale,Albano Laziale,4.172.632,12.658.056
S08658,Lazio,Anagni-Fiuggi,Anagni-Fiuggi,4.171.037,1.309.597
S08318,Lazio,Anguillara,Anguillara,42.068.133,12.304.978
S07408,Lazio,Antrodoco Borgo Velino,Antrodoco B.V.,42.415.393,13.076.193
S07435,Lazio,Antrodoco Centro,Antrodoco Centro,42.409.844,1.307.096
S08709,Lazio,Anzio,Anzio,414.532,12.633.205
S08705,Lazio,Aprilia,Aprilia,41.592.386,12.639.126
S08861,Lazio,Arce,Arce,41.583.695,13.571.848
S08516,Lazio,Arsoli,Arsoli,42.045.852,13.013.064
S08111,Lazio,Fabrica Di Roma,Fabrica Di Roma,42.334.416,12.307.467
S08410,Lazio,Deviatoio Estremo Km 2.730-Roma T.Lana,De Km2.730 Rm Tu,41.887.491,12.527.216
S08706,Lazio,Campo Di Carne,Campo Di Carne,41.552.116,12.635.125
S08713,Lazio,Anzio Colonia,Anzio Colonia,41.459.893,12.617.442
S08731,Lazio,Pavona,Pavona,41.723.897,1.261.116
S08809,Lazio,Terracina,Terracina,4.129.697,13.244.055
S08304,Lazio,Viterbo Porta Fiorentina,Viterbo P.F.,42.425.237,12.106.204
S08652,Lazio,Zagarolo,Zagarolo,41.821.927,1.282.692
S08235,Lazio,Fidene,Fidene,41.979.773,12.508.451
S08601,Lazio,Pomezia - S.Palomba,Pomezia,41.706.171,12.573.611
S08009,Lazio,Tarquinia,Tarquinia,42.239.463,11.727.009
S08210,Lazio,Gallese In Teverina,Gallese,42.380.901,12.439.732
S08808,Lazio,La Fiora,La Fiora,41.331.487,13.200.365
S08512,Lazio,Mandela-Sambuci,Mandela-Sambuci,42.016.212,12.921.976
S08739,Lazio,S. Eurosia,S. Eurosia,41.675.927,12.755.105
S08015,Lazio,Santa Marinella,Santa Marinella,42.035.892,11.863.122
S08307,Lazio,S.Martino Al Cimino,S.Martino Cimino,42.382.043,12.108.104
S07428,Lazio,Poggio Fidoni,Poggio Fidoni,42.395.811,12.795.429
S08660,Lazio,Morolo,Morolo,41.667.018,13.194.557
S07432,Lazio,Cotilia,Cotilia,42.372.602,1.296.871
S08734,Lazio,Velletri,Velletri,41.682.421,12.780.864
S08309,Lazio,Vetralla,Vetralla,42.304.619,12.089.137
S08310,Lazio,Vico Matrino,Vico Matrino,42.278.028,12.121.681
S08316,Lazio,Vigna Di Valle,Vigna Di Valle,42.076.863,12.210.716
S08399,Lazio,Villa Bonelli,Villa Bonelli,418.477.601,12.455.223
S08714,Lazio,Villa Claudia,Villa Claudia,41.484.326,1.261.709
S08503,Lazio,Lunghezza,Lunghezza,41.923.253,12.667.212
S08020,Lazio,Maccarese,Maccarese,41.879.372,1.223.695
S08404,Lazio,Magliana,Magliana,41.834.235,12.431.017
S08314,Lazio,Manziana-Canale Monterano,Manziana,42.128.246,12.134.934
S08701,Lazio,Marino,Marino,41.768.961,12.655.994
S09150,Lazio,Minturno,Minturno,41.257.621,13.720.664
S08214,Lazio,Fara Sabina,Fara Sabina,42.155.546,12.648.323
S08231,Lazio,Nuovo Salario,Nuovo Salario,41.956.195,12.510.317
S08313,Lazio,Oriolo,Oriolo,42.166.825,12.138.499
S08209,Lazio,Orte,Orte,4.243.728,12.408.986
S08707,Lazio,Padiglione,Padiglione,41.513.518,12.629.476
S08019,Lazio,Torre In Pietra-Palidoro,Torre In Piet. P,4.192.432,12.183.116
S08600,Lazio,Torricola,Torricola,41.809.538,12.557.716
S08308,Lazio,Tre Croci,Tre Croci,42.331.525,12.086.159
S07404,Lazio,Contigliano,Contigliano,42.412.072,12.779.144
S08708,Lazio,Lido Di Lavinio,Lido Di Lavinio,41.500.599,12.625.926
S08109,Lazio,Ronciglione,Ronciglione,42.282.499,12.219.437
S08515,Lazio,Roviano,Roviano,42.026.476,12.991.119
S08710,Lazio,Nettuno,Nettuno,41.459.558,12.662.123
S08605,Lazio,Monte S.Biagio,Monte S.Biagio,41.345.967,13.347.037
S08215,Lazio,Monterotondo,Monterotondo,4.206.409,12.595.753
S08751,Lazio,Frascati,Frascati,41.806.881,12.677.962
S08662,Lazio,Frosinone,Frosinone,41.625.333,13.328.728
S08400,Lazio,Muratella,Muratella,41.826.182,12.412.696
S08024,Lazio,Civitavecchia Viale Della Vittoria,C.Vecchia V.Vitt,42.086.518,11.800.599
S08602,Lazio,Campoleone,Campoleone,41.642.396,12.648.341
S07405,Lazio,Rieti,Rieti,42.405.918,12.862.596
S08517,Lazio,Riofreddo,Riofreddo,42.060.704,13.021.419
S08674,Lazio,Roma Casilina,Roma Casilina,4.187.669,12.537.297
S08322,Lazio,Roma Monte Mario,Roma Monte Mario,41.939.088,12.421.732
S08326,Lazio,Gemelli,Gemelli,41.927.813,12.427.797
S08500,Lazio,Roma Prenestina,Roma Prenestina,41.897.571,12.545.803
S08325,Lazio,Roma S.Filippo Neri,Rm S.Filippo N.,41.950.262,12.412.414
S07409,Lazio,Rocca Di Fondi,Rocca Di Fondi,4.239.799,13.095.825
S08668,Lazio,Roccasecca,Roccasecca,41.526.377,13.645.814
S08738,Lazio,S. Maria Delle Mole,S.Maria Mole,41.774.417,12.606.225
S08659,Lazio,Sgurgola,Sgurgola,41.687.018,13.146.199
S08317,Lazio,Crocicchie,Crocicchie,420.559,12.238.888
S07425,Lazio,Terria,Terria,42.436.334,12.782.816
S08529,Lazio,Ponte Di Nona,Ponte Di Nona,42.061.563,13.581.585
S08331,Lazio,Vigna Clara,Vigna Clara,4.196.827,12.409.026
S08408,Lazio,Roma Tuscolana,Roma Tuscolana,41.879.384,12.523.505
S08656,Lazio,Valmontone,Valmontone,41.774.291,12.923.696
S07427,Lazio,Labro Moggio,Labro Moggio,42.506.131,12.746.224
S07434,Lazio,Sorgenti Del Peschiera,Sorgenti D.Pesch,4.236.428,12.996.973
S08008,Lazio,Montalto Di Castro,Montalto Di Cas.,42.334.623,11.595.085
S08012,Lazio,Civitavecchia M.Ma,Civitavecchia M.,42.099.843,1.178.438
S08016,Lazio,Santa Severa,Santa Severa,42.020.645,11.969.077
S08025,Lazio,Roma Aurelia,Aurelia,4.188.344,12.395.271
S08108,Lazio,Madonna Del Piano,Madonna Del Pian,42.259.963,12.166.357
S08113,Lazio,Gallese Bassanello,Gallese Bassanel,423.798,12.371.998
S08213,Lazio,Poggio Mirteto,Poggio Mirteto,42.242.187,12.633.043
S08216,Lazio,Sette Bagni,Sette Bagni,42.006.438,12.520.156
S08222,Lazio,Piana Bella Montelibretti,Piana Bella Mon.,42.105.159,12.632.938
S08300,Lazio,Sipicciano,Sipicciano,42.546.495,12.254.318
S08303,Lazio,Montefiascone,Montefiascone,42.520.268,12.050.448
S08306,Lazio,Viterbo Porta Romana,Viterbo P.R.,42.411.974,12.110.482
S08323,Lazio,Roma S.Pietro,Roma S.Pietro,41.896.143,12.454.497
S08403,Lazio,Ponte Galeria,Ponte Galeria,41.818.349,12.344.733
S08405,Lazio,Roma Trastevere,Roma Trastevere,41.872.279,12.466.162
S08406,Lazio,Roma Ostiense,Roma Ostiense,4.187.265,12.483.917
S08409,Lazio,Roma Termini,Roma Termini,41.900.636,12.502.026
S08412,Lazio,Parco Leonardo,Parco Leonardo,4.179.932,1.229.543
S08506,Lazio,Guidonia-Montecelio-S.Angelo,Guidonia-M.-S.A.,41.993.405,12.725.681
S08507,Lazio,Marcellina-Palombara,Marcellina-Palom,41.999.609,1.279.134
S08511,Lazio,Vicovaro,Vicovaro,42.010.183,12.888.294
S08603,Lazio,Cisterna Di Latina,Cisterna Di Lat.,41.586.511,12.827.538
